RowName,UniqueID
森林_野外_储藏站_鸟窝_78-21,森林_野外_储藏站_鸟窝_78-21
森林_码头_主楼餐厅_手提箱_88-53,森林_码头_主楼餐厅_手提箱_88-53
森林_检查站_二楼免费大房_手提箱_77-31,森林_检查站_二楼免费大房_手提箱_77-31
森林_酒镇_塔大屋_手提箱_98-98,森林_酒镇_塔大屋_手提箱_98-98
森林_酒店_一楼免费房4_手提箱_0-97,森林_酒店_一楼免费房4_手提箱_0-97
森林_酒店_主楼大堂_手提箱_12-43,森林_酒店_主楼大堂_手提箱_12-43
森林_酒店_联排打通房_手提箱_92-11,森林_酒店_联排打通房_手提箱_92-11
森林_飞机_三楼_手提箱_43-2,森林_飞机_三楼_手提箱_43-2
森林_飞机_二楼客舱_手提箱_59-69,森林_飞机_二楼客舱_手提箱_59-69
森林_雷达站_雷达站主楼二层室外_手提箱_32-17,森林_雷达站_雷达站主楼二层室外_手提箱_32-17
森林_雷达站_雷达站主楼顶层免费房_手提箱_76-47,森林_雷达站_雷达站主楼顶层免费房_手提箱_76-47
森林_雷达站_雷达站主楼一层免费休息室_手提箱_35-23,森林_雷达站_雷达站主楼一层免费休息室_手提箱_35-23
森林_雷达站_雷达站综合楼二层免费休息室_手提箱_89-51,森林_雷达站_雷达站综合楼二层免费休息室_手提箱_89-51
森林_酒店_餐厅_高级储物箱_72-87,森林_酒店_餐厅_高级储物箱_72-87
森林_检查站_普通区域_高级储物箱_56-14,森林_检查站_普通区域_高级储物箱_56-14
森林_码头_主楼餐厅_高级旅行箱_71-89,森林_码头_主楼餐厅_高级旅行箱_71-89
森林_检查站_二楼免费大房_高级旅行箱_98-67,森林_检查站_二楼免费大房_高级旅行箱_98-67
森林_教堂_教堂一层_高级旅行箱_62-31,森林_教堂_教堂一层_高级旅行箱_62-31
森林_酒店_一楼免费房1_高级旅行箱_94-95,森林_酒店_一楼免费房1_高级旅行箱_94-95
森林_酒镇_餐厅主楼_高级旅行箱_70-99,森林_酒镇_餐厅主楼_高级旅行箱_70-99
森林_小火车站_候车室_高级旅行箱_51-71,森林_小火车站_候车室_高级旅行箱_51-71
森林_小火车站_站台_高级旅行箱_6-94,森林_小火车站_站台_高级旅行箱_6-94
森林_酒店_泳池_高级旅行箱_45-85,森林_酒店_泳池_高级旅行箱_45-85
森林_酒店_联排打通房_高级旅行箱_24-46,森林_酒店_联排打通房_高级旅行箱_24-46
森林_酒店_联排打通房_高级旅行箱_67-67,森林_酒店_联排打通房_高级旅行箱_67-67
森林_码头_主楼_高级旅行箱_40-63,森林_码头_主楼_高级旅行箱_40-63
森林_码头_主楼_高级旅行箱_96-23,森林_码头_主楼_高级旅行箱_96-23
森林_飞机_二楼客舱_高级旅行箱_31-27,森林_飞机_二楼客舱_高级旅行箱_31-27
森林_飞机_头等舱_高级旅行箱_92-50,森林_飞机_头等舱_高级旅行箱_92-50
森林_渔村_指挥棚_高级旅行箱_15-49,森林_渔村_指挥棚_高级旅行箱_15-49
森林_雷达站_雷达站主楼一层免费休息室_高级旅行箱_17-30,森林_雷达站_雷达站主楼一层免费休息室_高级旅行箱_17-30
森林_野外_水泥车_水泥车_36-90,森林_野外_水泥车_水泥车_36-90
森林_野外_水泥车_水泥车_65-27,森林_野外_水泥车_水泥车_65-27
森林_野外_水泥车_水泥车_95-20,森林_野外_水泥车_水泥车_95-20
森林_野外_水泥车_水泥车_89-35,森林_野外_水泥车_水泥车_89-35
森林_野外_水泥车_水泥车_11-14,森林_野外_水泥车_水泥车_11-14
大坝_水泥厂_岗亭_藏匿物_43-75,大坝_水泥厂_岗亭_藏匿物_43-75
大坝_行政楼外围_工地区域_藏匿物_40-71,大坝_行政楼外围_工地区域_藏匿物_40-71
大坝_行政楼外围_工地小屋_藏匿物_74-57,大坝_行政楼外围_工地小屋_藏匿物_74-57
大坝_行政楼外围_背后集装箱_藏匿物_51-5,大坝_行政楼外围_背后集装箱_藏匿物_51-5
大坝_行政楼外围_停车场小屋_藏匿物_6-42,大坝_行政楼外围_停车场小屋_藏匿物_6-42
大坝_行政楼外围_背后集装箱_藏匿物_0-14,大坝_行政楼外围_背后集装箱_藏匿物_0-14
大坝_游客中心_外围_藏匿物_41-30,大坝_游客中心_外围_藏匿物_41-30
大坝_游客中心_外围_藏匿物_53-90,大坝_游客中心_外围_藏匿物_53-90
大坝_游客中心_外围_藏匿物_75-60,大坝_游客中心_外围_藏匿物_75-60
大坝_行政楼外围_停车场_藏匿物_32-21,大坝_行政楼外围_停车场_藏匿物_32-21
大坝_行政楼_总控室_电脑_15-31,大坝_行政楼_总控室_电脑_15-31
大坝_行政楼_更衣室_电脑_5-95,大坝_行政楼_更衣室_电脑_5-95
大坝_大坝内部_金库房_电脑_95-0,大坝_大坝内部_金库房_电脑_95-0
大坝_行政楼_储物间_电脑_92-77,大坝_行政楼_储物间_电脑_92-77
大坝_行政楼_档案室_电脑_9-77,大坝_行政楼_档案室_电脑_9-77
大坝_水泥厂_下管理室_电脑_96-93,大坝_水泥厂_下管理室_电脑_96-93
大坝_小变电站_小电站一楼_电脑_82-70,大坝_小变电站_小电站一楼_电脑_82-70
大坝_行政楼_行政楼监控室_电脑_19-14,大坝_行政楼_行政楼监控室_电脑_19-14
大坝_游客中心_售票厅_电脑_89-22,大坝_游客中心_售票厅_电脑_89-22
大坝_河道_地下通道_鸟窝_8-83,大坝_河道_地下通道_鸟窝_8-83
大坝_野外_在建工地_鸟窝_86-83,大坝_野外_在建工地_鸟窝_86-83
大坝_野外_在建工地_鸟窝_75-82,大坝_野外_在建工地_鸟窝_75-82
大坝_野外_水泥厂_鸟窝_83-16,大坝_野外_水泥厂_鸟窝_83-16
大坝_河道_管道入口_鸟窝_75-41,大坝_河道_管道入口_鸟窝_75-41
大坝_野外_在建工地_鸟窝_36-53,大坝_野外_在建工地_鸟窝_36-53
大坝_水泥厂_水房顶_鸟窝_31-82,大坝_水泥厂_水房顶_鸟窝_31-82
大坝_河道_河滩_鸟窝_44-72,大坝_河道_河滩_鸟窝_44-72
大坝_野外_东区军营_鸟窝_46-32,大坝_野外_东区军营_鸟窝_46-32
大坝_野外_东区军营_鸟窝_64-44,大坝_野外_东区军营_鸟窝_64-44
大坝_行政楼外围_工地区域_鸟窝_34-78,大坝_行政楼外围_工地区域_鸟窝_34-78
大坝_行政楼外围_工地区域_鸟窝_58-88,大坝_行政楼外围_工地区域_鸟窝_58-88
大坝_野外_桥_鸟窝_98-52,大坝_野外_桥_鸟窝_98-52
大坝_行政楼外围_停车场_鸟窝_36-39,大坝_行政楼外围_停车场_鸟窝_36-39
大坝_行政楼外围_背后集装箱_鸟窝_58-6,大坝_行政楼外围_背后集装箱_鸟窝_58-6
大坝_行政楼外围_背后集装箱_鸟窝_62-8,大坝_行政楼外围_背后集装箱_鸟窝_62-8
大坝_野外_游客中心_鸟窝_3-67,大坝_野外_游客中心_鸟窝_3-67
大坝_野外_野外养护站_鸟窝_46-93,大坝_野外_野外养护站_鸟窝_46-93
大坝_野外_山腰维修站_鸟窝_9-83,大坝_野外_山腰维修站_鸟窝_9-83
大坝_行政楼外围_停车场_鸟窝_36-30,大坝_行政楼外围_停车场_鸟窝_36-30
大坝_野外_天梯_鸟窝_66-76,大坝_野外_天梯_鸟窝_66-76
大坝_野外_天梯_鸟窝_71-67,大坝_野外_天梯_鸟窝_71-67
大坝_行政楼_办公室2_手提箱_73-49,大坝_行政楼_办公室2_手提箱_73-49
大坝_行政楼_经理室前台_手提箱_20-58,大坝_行政楼_经理室前台_手提箱_20-58
大坝_游客中心_三楼免保房_手提箱_56-86,大坝_游客中心_三楼免保房_手提箱_56-86
大坝_行政楼_经理密室_手提箱_37-83,大坝_行政楼_经理密室_手提箱_37-83
大坝_游客中心_通道_手提箱_72-53,大坝_游客中心_通道_手提箱_72-53
大坝_行政楼_杂货间_高级储物箱_92-66,大坝_行政楼_杂货间_高级储物箱_92-66
大坝_行政楼_东楼一楼密室_高级旅行箱_25-22,大坝_行政楼_东楼一楼密室_高级旅行箱_25-22
大坝_游客中心_北侧展厅_高级旅行箱_0-98,大坝_游客中心_北侧展厅_高级旅行箱_0-98
大坝_游客中心_大堂_高级旅行箱_94-11,大坝_游客中心_大堂_高级旅行箱_94-11
大坝_水泥厂_储水罐_水泥车_66-11,大坝_水泥厂_储水罐_水泥车_66-11
大坝_水泥厂_垃圾堆_水泥车_88-45,大坝_水泥厂_垃圾堆_水泥车_88-45
大坝_水泥厂_彩蛋管道_水泥车_75-99,大坝_水泥厂_彩蛋管道_水泥车_75-99
大坝_野外_军营_水泥车_72-11,大坝_野外_军营_水泥车_72-11
大坝_野外_大电厂_水泥车_83-22,大坝_野外_大电厂_水泥车_83-22
大坝_行政楼外围_停车场_水泥车_63-32,大坝_行政楼外围_停车场_水泥车_63-32
航天城_中控室_中控室一楼_登山包_48-67,航天城_中控室_中控室一楼_登山包_48-67
航天城_中心区_H1南侧入口大厅_登山包_72-49,航天城_中心区_H1南侧入口大厅_登山包_72-49
航天城_西区_室外_藏匿物_35-41,航天城_西区_室外_藏匿物_35-41
航天城_水平试车厂_室外_藏匿物_43-32,航天城_水平试车厂_室外_藏匿物_43-32
航天城_中控室_中控室一楼_藏匿物_96-40,航天城_中控室_中控室一楼_藏匿物_96-40
航天城_东区_东区野外_藏匿物_38-39,航天城_东区_东区野外_藏匿物_38-39
航天城_东区_东区野外_藏匿物_77-61,航天城_东区_东区野外_藏匿物_77-61
航天城_水平试车厂_室外_藏匿物_11-24,航天城_水平试车厂_室外_藏匿物_11-24
航天城_东区_东区野外_藏匿物_99-20,航天城_东区_东区野外_藏匿物_99-20
航天城_水平试车厂_操作室_电脑_17-97,航天城_水平试车厂_操作室_电脑_17-97
航天城_中心区_H1二楼办公室_电脑_39-53,航天城_中心区_H1二楼办公室_电脑_39-53
航天城_中心区_H1离心机操作室_电脑_58-51,航天城_中心区_H1离心机操作室_电脑_58-51
航天城_中心区_总裁室_电脑_91-9,航天城_中心区_总裁室_电脑_91-9
航天城_中心区_H2楼梯侧观察室_电脑_34-44,航天城_中心区_H2楼梯侧观察室_电脑_34-44
航天城_中心区_H3二楼入口无窗室_电脑_38-97,航天城_中心区_H3二楼入口无窗室_电脑_38-97
航天城_中控室_中控室二楼_电脑_85-58,航天城_中控室_中控室二楼_电脑_85-58
航天城_中心区_H1离心机操作室_电脑_67-0,航天城_中心区_H1离心机操作室_电脑_67-0
航天城_中心区_H4南侧入口大厅_电脑_81-78,航天城_中心区_H4南侧入口大厅_电脑_81-78
航天城_中心区_H3核心室外_电脑_2-88,航天城_中心区_H3核心室外_电脑_2-88
航天城_东区_组装车间一楼大厅_电脑_36-55,航天城_东区_组装车间一楼大厅_电脑_36-55
航天城_中心区_外围_鸟窝_27-41,航天城_中心区_外围_鸟窝_27-41
航天城_水平试车厂_室外_鸟窝_56-62,航天城_水平试车厂_室外_鸟窝_56-62
航天城_东区_东区野外_鸟窝_55-15,航天城_东区_东区野外_鸟窝_55-15
航天城_东区_东区野外_鸟窝_24-9,航天城_东区_东区野外_鸟窝_24-9
航天城_东区_东区野外_鸟窝_43-5,航天城_东区_东区野外_鸟窝_43-5
航天城_东区_东区野外_鸟窝_73-0,航天城_东区_东区野外_鸟窝_73-0
航天城_水平试车厂_室外_鸟窝_46-35,航天城_水平试车厂_室外_鸟窝_46-35
航天城_西区_普通区域_手提箱_45-90,航天城_西区_普通区域_手提箱_45-90
航天城_西区_西区独栋房_手提箱_18-97,航天城_西区_西区独栋房_手提箱_18-97
航天城_中心区_H4南侧入口大厅_手提箱_97-85,航天城_中心区_H4南侧入口大厅_手提箱_97-85
航天城_中心区_总裁室_手提箱_30-91,航天城_中心区_总裁室_手提箱_30-91
航天城_中心区_H2北侧入口大厅_手提箱_73-8,航天城_中心区_H2北侧入口大厅_手提箱_73-8
航天城_中心区_H2三楼办公室_手提箱_62-77,航天城_中心区_H2三楼办公室_手提箱_62-77
航天城_中控室_中控室二楼_手提箱_39-57,航天城_中控室_中控室二楼_手提箱_39-57
航天城_中心区_H4一楼车间_高级储物箱_41-42,航天城_中心区_H4一楼车间_高级储物箱_41-42
航天城_中控室_中控室一楼_高级储物箱_66-66,航天城_中控室_中控室一楼_高级储物箱_66-66
航天城_中心区_H3破译站免保区_高级储物箱_51-93,航天城_中心区_H3破译站免保区_高级储物箱_51-93
航天城_中心区_总裁室_高级储物箱_64-92,航天城_中心区_总裁室_高级储物箱_64-92
航天城_西区_西区独栋房_高级旅行箱_48-84,航天城_西区_西区独栋房_高级旅行箱_48-84
航天城_中心区_H2医务室外_高级旅行箱_66-30,航天城_中心区_H2医务室外_高级旅行箱_66-30
航天城_西区_3号宿舍北屋_高级旅行箱_27-91,航天城_西区_3号宿舍北屋_高级旅行箱_27-91
航天城_西区_3号宿舍里屋_高级旅行箱_77-1,航天城_西区_3号宿舍里屋_高级旅行箱_77-1
航天城_西区_西区独栋房_高级旅行箱_51-46,航天城_西区_西区独栋房_高级旅行箱_51-46
航天城_中心区_H4一楼楼梯侧更衣室_高级旅行箱_40-14,航天城_中心区_H4一楼楼梯侧更衣室_高级旅行箱_40-14
航天城_中心区_H4南侧入口大厅_高级旅行箱_26-80,航天城_中心区_H4南侧入口大厅_高级旅行箱_26-80
航天城_中控室_中控室一楼多功能厅_高级旅行箱_1-21,航天城_中控室_中控室一楼多功能厅_高级旅行箱_1-21
航天城_码头_东区二层休息室_登山包_44-26,航天城_码头_东区二层休息室_登山包_44-26
航天城_码头_西区二层_登山包_1-95,航天城_码头_西区二层_登山包_1-95
航天城_码头_东区二层_电脑_56-84,航天城_码头_东区二层_电脑_56-84
航天城_码头_西区二层_电脑_99-1,航天城_码头_西区二层_电脑_99-1
航天城_码头_东区三层_高级储物箱_48-32,航天城_码头_东区三层_高级储物箱_48-32
航天城_码头_西区一层_高级储物箱_85-95,航天城_码头_西区一层_高级储物箱_85-95
航天城_码头_水下_高级储物箱_90-73,航天城_码头_水下_高级储物箱_90-73
航天城_码头_水下_高级储物箱_93-48,航天城_码头_水下_高级储物箱_93-48
航天城_码头_室外_藏匿物_83-73,航天城_码头_室外_藏匿物_83-73
航天城_码头_室外_藏匿物_7-18,航天城_码头_室外_藏匿物_7-18
航天城_码头_水下_高级旅行箱_83-63,航天城_码头_水下_高级旅行箱_83-63
航天城_码头_东区二层休息室_高级旅行箱_77-96,航天城_码头_东区二层休息室_高级旅行箱_77-96
航天城_码头_东区休息大厅_高级旅行箱_2-43,航天城_码头_东区休息大厅_高级旅行箱_2-43
航天城_码头_东区二层_手提箱_11-36,航天城_码头_东区二层_手提箱_11-36
航天城_码头_东区休息大厅_手提箱_3-41,航天城_码头_东区休息大厅_手提箱_3-41
航天城_码头_西区一层_手提箱_90-29,航天城_码头_西区一层_手提箱_90-29
航天城_码头_东区二层_鸟窝_62-4,航天城_码头_东区二层_鸟窝_62-4
巴克什_旅店_小楼_登山包_7-70,巴克什_旅店_小楼_登山包_7-70
巴克什_停车场_北侧房_登山包_31-53,巴克什_停车场_北侧房_登山包_31-53
巴克什_旅店_二楼_登山包_68-61,巴克什_旅店_二楼_登山包_68-61
巴克什_红色小镇_东楼_登山包_49-43,巴克什_红色小镇_东楼_登山包_49-43
巴克什_老浴场_一楼_登山包_45-84,巴克什_老浴场_一楼_登山包_45-84
巴克什_老浴场_一楼_登山包_62-12,巴克什_老浴场_一楼_登山包_62-12
巴克什_巴别塔_B1前台_登山包_18-13,巴克什_巴别塔_B1前台_登山包_18-13
巴克什_巴别塔_B4茶水间_登山包_61-83,巴克什_巴别塔_B4茶水间_登山包_61-83
巴克什_巴别塔_正门入口大厅_登山包_87-13,巴克什_巴别塔_正门入口大厅_登山包_87-13
巴克什_巴别塔_顶层_登山包_17-65,巴克什_巴别塔_顶层_登山包_17-65
巴克什_巴别塔_顶层_登山包_71-82,巴克什_巴别塔_顶层_登山包_71-82
巴克什_集市_东南房_登山包_2-95,巴克什_集市_东南房_登山包_2-95
巴克什_集市_北侧房_登山包_37-58,巴克什_集市_北侧房_登山包_37-58
巴克什_老浴场_一楼_登山包_55-79,巴克什_老浴场_一楼_登山包_55-79
巴克什_蓝色小镇_最北侧楼_登山包_79-54,巴克什_蓝色小镇_最北侧楼_登山包_79-54
巴克什_蓝色小镇_最北侧楼二栋_登山包_82-35,巴克什_蓝色小镇_最北侧楼二栋_登山包_82-35
巴克什_哈夫克第一大道_野外_藏匿物_45-19,巴克什_哈夫克第一大道_野外_藏匿物_45-19
巴克什_旅店_室外_藏匿物_74-2,巴克什_旅店_室外_藏匿物_74-2
巴克什_旅店_室外_藏匿物_81-55,巴克什_旅店_室外_藏匿物_81-55
巴克什_西城墙_野外_藏匿物_66-84,巴克什_西城墙_野外_藏匿物_66-84
巴克什_西大道_野外_藏匿物_97-47,巴克什_西大道_野外_藏匿物_97-47
巴克什_红色小镇_室外_藏匿物_10-66,巴克什_红色小镇_室外_藏匿物_10-66
巴克什_西大道_野外_藏匿物_3-93,巴克什_西大道_野外_藏匿物_3-93
巴克什_巴别塔_室外_藏匿物_93-48,巴克什_巴别塔_室外_藏匿物_93-48
巴克什_巴别塔_室外_藏匿物_72-97,巴克什_巴别塔_室外_藏匿物_72-97
巴克什_哈夫克第一大道_野外_藏匿物_25-35,巴克什_哈夫克第一大道_野外_藏匿物_25-35
巴克什_东大道_野外_藏匿物_49-49,巴克什_东大道_野外_藏匿物_49-49
巴克什_东大道_野外_藏匿物_94-91,巴克什_东大道_野外_藏匿物_94-91
巴克什_巴别塔_B2总控_电脑_53-91,巴克什_巴别塔_B2总控_电脑_53-91
巴克什_巴别塔_B2总控_电脑_63-80,巴克什_巴别塔_B2总控_电脑_63-80
巴克什_巴别塔_B2监控室_电脑_66-57,巴克什_巴别塔_B2监控室_电脑_66-57
巴克什_博物馆_地下_电脑_83-30,巴克什_博物馆_地下_电脑_83-30
巴克什_巴别塔_B1医疗区档案室_电脑_29-55,巴克什_巴别塔_B1医疗区档案室_电脑_29-55
巴克什_巴别塔_B1手术室侧办公室_电脑_16-43,巴克什_巴别塔_B1手术室侧办公室_电脑_16-43
巴克什_巴别塔_B3_电脑_33-64,巴克什_巴别塔_B3_电脑_33-64
巴克什_巴别塔_B3_电脑_68-53,巴克什_巴别塔_B3_电脑_68-53
巴克什_巴别塔_控制中心_电脑_41-31,巴克什_巴别塔_控制中心_电脑_41-31
巴克什_巴别塔_控制中心_电脑_75-9,巴克什_巴别塔_控制中心_电脑_75-9
巴克什_巴别塔_通路走廊_电脑_90-49,巴克什_巴别塔_通路走廊_电脑_90-49
巴克什_巴别塔_顶层_电脑_34-2,巴克什_巴别塔_顶层_电脑_34-2
巴克什_博物馆_地下_电脑_17-25,巴克什_博物馆_地下_电脑_17-25
巴克什_西城墙_野外_鸟窝_77-1,巴克什_西城墙_野外_鸟窝_77-1
巴克什_西城墙_野外_鸟窝_73-4,巴克什_西城墙_野外_鸟窝_73-4
巴克什_停车场_中间房_鸟窝_80-55,巴克什_停车场_中间房_鸟窝_80-55
巴克什_停车场_室外_鸟窝_79-43,巴克什_停车场_室外_鸟窝_79-43
巴克什_红色小镇_室外_鸟窝_44-58,巴克什_红色小镇_室外_鸟窝_44-58
巴克什_哈夫克第一大道_野外_鸟窝_90-15,巴克什_哈夫克第一大道_野外_鸟窝_90-15
巴克什_集市_中间房_鸟窝_49-50,巴克什_集市_中间房_鸟窝_49-50
巴克什_阿萨拉营地_普通区域_鸟窝_18-67,巴克什_阿萨拉营地_普通区域_鸟窝_18-67
巴克什_东大道_野外_鸟窝_85-25,巴克什_东大道_野外_鸟窝_85-25
巴克什_老浴场_室外_鸟窝_13-90,巴克什_老浴场_室外_鸟窝_13-90
巴克什_老浴场_室外_鸟窝_27-89,巴克什_老浴场_室外_鸟窝_27-89
巴克什_蓝色小镇_北侧二号楼一栋_鸟窝_23-18,巴克什_蓝色小镇_北侧二号楼一栋_鸟窝_23-18
巴克什_停车场_南侧房_手提箱_40-1,巴克什_停车场_南侧房_手提箱_40-1
巴克什_停车场_中间房_手提箱_43-5,巴克什_停车场_中间房_手提箱_43-5
巴克什_停车场_北侧房_手提箱_5-57,巴克什_停车场_北侧房_手提箱_5-57
巴克什_旅店_一楼_手提箱_41-89,巴克什_旅店_一楼_手提箱_41-89
巴克什_老浴场_二楼_手提箱_52-3,巴克什_老浴场_二楼_手提箱_52-3
巴克什_巴别塔_B1前台_手提箱_32-94,巴克什_巴别塔_B1前台_手提箱_32-94
巴克什_巴别塔_B1候诊室_手提箱_93-84,巴克什_巴别塔_B1候诊室_手提箱_93-84
巴克什_巴别塔_控制中心_手提箱_56-19,巴克什_巴别塔_控制中心_手提箱_56-19
巴克什_巴别塔_控制中心_手提箱_77-43,巴克什_巴别塔_控制中心_手提箱_77-43
巴克什_巴别塔_正门入口大厅_手提箱_22-96,巴克什_巴别塔_正门入口大厅_手提箱_22-96
巴克什_巴别塔_正门入口大厅_手提箱_27-61,巴克什_巴别塔_正门入口大厅_手提箱_27-61
巴克什_巴别塔_顶层_手提箱_6-54,巴克什_巴别塔_顶层_手提箱_6-54
巴克什_巴别塔_顶层_手提箱_7-18,巴克什_巴别塔_顶层_手提箱_7-18
巴克什_巴别塔_顶层_手提箱_96-91,巴克什_巴别塔_顶层_手提箱_96-91
巴克什_博物馆_东侧三连房一_手提箱_17-54,巴克什_博物馆_东侧三连房一_手提箱_17-54
巴克什_博物馆_博物馆东侧一楼_手提箱_21-88,巴克什_博物馆_博物馆东侧一楼_手提箱_21-88
巴克什_博物馆_博物馆东侧一楼_手提箱_4-3,巴克什_博物馆_博物馆东侧一楼_手提箱_4-3
巴克什_博物馆_博物馆东侧一楼_手提箱_78-4,巴克什_博物馆_博物馆东侧一楼_手提箱_78-4
