RowName,ItemID,RelatedIds,SimpleDescription,RowDescription
18020000005,18020000005,"10020000014,13430000001,13370000001,13330000002,13330000001,13240000006,13210000013,13210000012,13200000008,13160000018,13160000016,13160000014,13160000010,13160000009,13160000008,13160000007,13160000006,13160000005,13130000210,13130000209,13130000208,13130000204,13130000197,13130000196,13130000177,13130000172,13130000171,13130000170,13130000169,13130000168,13130000167,13130000165,13130000164,13130000163,13130000162,13130000161,13130000160,13130000159,13130000158,13130000157,13130000155,13120000282,13120000281,13110000091,13110000089,13110000088,13110000087,13110000085,13110000082,13110000079,13110000078,13110000077,13110000076,13110000074,13110000073,13110000072,13110000069,13110000067,13110000066,13110000065,13110000064,13110000063,13110000062,13110000061,13110000060,13110000057,13110000053,13110000052,13110000051,13110000050,13110000048,13110000047,13110000046,13110000044,13110000043,13110000042,13110000040,13050000285,13050000284,13040000185,13040000184,13040000183,13040000182,13040000181,13040000172,13040000167,13040000145,13040000120,13040000119,13040000118,13040000116,13040000113,13040000112,13040000110,13040000109,13040000108,13040000107,13040000106,13040000105,13040000104,13040000009,13040000007,13040000006,13030000170,13030000169,13030000168,13030000167,13030000140,13030000122,13030000121,13020000439,13020000438,13020000437,13020000436,37200000001,37200100001,37200200001,37200300001,37200400001,37200500001",,None
18050000007,18050000007,"10050000045,13370000001,13340000012,13340000008,13340000004,13330000002,13330000001,13320000020,13320000015,13320000010,13320000005,13320000001,13210000013,13210000012,13200000008,13170000004,13160000018,13160000016,13160000014,13160000010,13160000009,13160000008,13160000007,13160000006,13160000005,13140000042,13140000041,13140000040,13140000039,13140000038,13140000037,13140000036,13140000035,13140000034,13140000033,13140000032,13140000031,13140000030,13140000029,13140000028,13140000027,13140000026,13140000025,13140000024,13140000023,13140000022,13140000021,13130000210,13130000209,13130000208,13130000204,13130000197,13130000196,13130000191,13130000181,13130000180,13130000171,13130000170,13130000169,13130000168,13130000167,13130000165,13130000164,13130000163,13130000162,13130000161,13130000160,13130000159,13130000158,13130000157,13130000155,13120000331,13120000248,13120000150,13110000092,13110000091,13110000090,13110000089,13110000088,13110000087,13110000085,13110000082,13110000079,13110000078,13110000077,13110000076,13110000074,13110000073,13110000072,13110000071,13110000070,13110000069,13110000068,13110000067,13110000066,13110000065,13110000064,13110000063,13110000062,13110000061,13110000060,13110000057,13110000056,13110000055,13110000054,13110000053,13110000052,13110000051,13110000050,13110000048,13110000047,13110000046,13110000044,13110000043,13110000042,13110000040,13050000247,13050000246,13050000245,13050000244,13050000243,13050000178,13040000185,13040000184,13040000179,13040000156,13040000113,13040000112,13040000110,13040000109,13040000108,13040000107,13040000106,13040000105,13040000104,13030000187,13030000166,13030000134,13030000114,13030000113,13030000112,13030000111,13030000110,13030000109,13020000399,13020000398,13020000397,13020000396,13020000395,37170300001,37170400001,37170500001,37170200001",,None
18050000004,18050000004,"10050000006,13430000001,13370000001,13340000012,13340000008,13340000004,13330000002,13330000001,13320000020,13320000015,13320000010,13320000005,13320000001,13210000013,13210000012,13200000008,13170000004,13160000018,13160000016,13160000014,13160000010,13160000009,13160000008,13160000007,13160000006,13160000005,13140000042,13140000041,13140000040,13140000039,13140000038,13140000037,13140000036,13140000035,13140000034,13140000033,13140000032,13140000031,13140000030,13140000029,13140000028,13140000027,13140000026,13140000025,13140000024,13140000023,13140000022,13140000021,13130000210,13130000209,13130000208,13130000204,13130000197,13130000196,13130000181,13130000180,13130000171,13130000170,13130000169,13130000168,13130000167,13130000165,13130000164,13130000163,13130000162,13130000161,13130000160,13130000159,13130000158,13130000157,13130000155,13120000300,13120000264,13110000092,13110000091,13110000090,13110000089,13110000088,13110000087,13110000085,13110000082,13110000081,13110000079,13110000078,13110000077,13110000076,13110000074,13110000073,13110000072,13110000071,13110000070,13110000069,13110000068,13110000067,13110000066,13110000065,13110000064,13110000063,13110000062,13110000061,13110000060,13110000057,13110000056,13110000055,13110000054,13110000053,13110000052,13110000051,13110000050,13110000049,13110000048,13110000047,13110000046,13110000044,13110000043,13110000042,13110000040,13050000250,13050000249,13050000248,13040000185,13040000184,13040000183,13040000113,13040000112,13040000110,13040000109,13040000108,13040000107,13040000106,13040000105,13040000104,13040000009,13040000007,13040000006,13030000184,13030000170,13030000169,13030000168,13030000167,13030000159,13030000138,13030000124,13030000122,13030000121,13030000117,13020000403,13020000402,13020000400,37180300001,37180400001,37180500001",,None
18050000031,18050000031,"10050001535,13370000001,13340000012,13340000008,13340000004,13320000020,13320000015,13320000010,13320000005,13320000001,13250000005,13210000013,13210000012,13200000008,13170000004,13160000018,13160000016,13160000014,13160000010,13160000009,13160000008,13160000007,13160000006,13160000005,13140000042,13140000041,13140000040,13140000039,13140000038,13140000037,13140000036,13140000035,13140000034,13140000033,13140000032,13140000031,13140000030,13140000029,13140000028,13140000027,13140000026,13140000025,13140000024,13140000023,13140000022,13140000021,13130000210,13130000209,13130000208,13130000204,13130000197,13130000196,13130000181,13130000180,13130000171,13130000170,13130000169,13130000168,13130000167,13130000165,13130000164,13130000163,13130000162,13130000161,13130000160,13130000159,13130000158,13130000157,13130000155,13120000330,13120000328,13120000173,13110000092,13110000091,13110000090,13110000089,13110000088,13110000087,13110000085,13110000082,13110000079,13110000078,13110000077,13110000076,13110000074,13110000073,13110000072,13110000071,13110000070,13110000069,13110000068,13110000067,13110000066,13110000065,13110000064,13110000063,13110000062,13110000061,13110000060,13110000057,13110000056,13110000055,13110000054,13110000053,13110000052,13110000051,13110000050,13110000048,13110000047,13110000046,13110000044,13110000043,13110000042,13110000040,13050000320,13050000319,13050000312,13050000311,13050000242,13040000190,13040000188,13040000185,13040000184,13040000183,13040000167,13040000129,13040000128,13040000127,13040000113,13040000112,13040000110,13040000109,13040000108,13040000107,13040000106,13040000105,13040000104,13040000100,13040000009,13040000007,13040000006,13030000179,13030000172,13030000106,13020000512,13020000486,13020000483,13020000482,13020000394,37170300001,37170400001,37170500001,37170200001",,None
18050000006,18050000006,"10050000043,13370000001,13340000011,13340000007,13340000003,13330000002,13330000001,13320000020,13320000015,13320000010,13320000005,13320000001,13210000013,13210000012,13200000008,13170000004,13160000018,13160000016,13160000014,13160000010,13160000009,13160000008,13160000007,13160000006,13160000005,13140000042,13140000041,13140000040,13140000039,13140000038,13140000037,13140000036,13140000035,13140000034,13140000033,13140000032,13140000031,13140000030,13140000029,13140000028,13140000027,13140000026,13140000025,13140000024,13140000023,13140000022,13140000021,13130000210,13130000209,13130000208,13130000204,13130000202,13130000197,13130000196,13130000176,13130000175,13130000174,13130000173,13130000171,13130000170,13130000169,13130000168,13130000167,13130000165,13130000164,13130000163,13130000162,13130000161,13130000160,13130000159,13130000158,13130000157,13130000155,13120000240,13120000239,13120000237,13110000091,13110000089,13110000087,13110000085,13110000082,13110000074,13110000073,13110000072,13110000069,13110000067,13110000066,13110000065,13110000064,13110000063,13110000062,13110000061,13110000060,13110000057,13110000053,13110000052,13110000051,13110000050,13110000048,13110000047,13110000046,13110000044,13110000043,13110000042,13110000040,13050000254,13050000252,13040000185,13040000184,13040000183,13040000141,13040000113,13040000112,13040000110,13040000109,13040000108,13040000107,13040000106,13040000105,13040000104,13040000009,13040000007,13040000006,13030000170,13030000169,13030000168,13030000167,13030000122,13030000121,13030000117,13030000083,13020000407,13020000406,13020000404,37110100001,37110200001,37110300001,37110400001,37110500001",,None
18050000003,18050000003,"10050000005,13430000001,13370000001,13340000011,13340000007,13340000003,13210000013,13210000012,13200000008,13200000004,13170000004,13160000018,13160000016,13160000014,13160000010,13160000009,13160000008,13160000007,13160000006,13160000005,13140000042,13140000041,13140000040,13140000039,13140000038,13140000037,13140000036,13140000035,13140000034,13140000033,13140000032,13140000031,13140000030,13140000029,13140000028,13140000027,13140000026,13140000025,13140000024,13140000023,13140000022,13140000021,13120000254,13120000253,13120000252,13110000092,13110000091,13110000090,13110000089,13110000088,13110000087,13110000085,13110000082,13110000081,13110000079,13110000078,13110000077,13110000076,13110000074,13110000073,13110000072,13110000071,13110000070,13110000069,13110000068,13110000067,13110000066,13110000065,13110000064,13110000063,13110000062,13110000061,13110000060,13110000058,13110000057,13110000056,13110000055,13110000054,13110000053,13110000052,13110000051,13110000050,13110000049,13110000048,13110000047,13110000046,13110000044,13110000043,13110000042,13110000040,13050000257,13030000144,13030000125,13020000410,13020000409,37140300001,37140400001,37140500001",,None
18050000002,18050000002,"10050000004,13370000001,13340000009,13340000005,13340000001,13320000020,13320000015,13320000010,13320000005,13320000001,13210000013,13210000012,13200000008,13170000004,13160000018,13160000016,13160000014,13160000010,13160000009,13160000008,13160000007,13160000006,13160000005,13140000042,13140000041,13140000040,13140000039,13140000038,13140000037,13140000036,13140000035,13140000034,13140000033,13140000032,13140000031,13140000030,13140000029,13140000028,13140000027,13140000026,13140000025,13140000024,13140000023,13140000022,13140000021,13130000210,13130000209,13130000208,13130000204,13130000197,13130000196,13130000178,13130000171,13130000170,13130000169,13130000168,13130000167,13130000165,13130000164,13130000163,13130000162,13130000161,13130000160,13130000159,13130000158,13130000157,13130000155,13120000267,13120000266,13120000035,13110000092,13110000091,13110000090,13110000089,13110000088,13110000087,13110000085,13110000082,13110000079,13110000078,13110000077,13110000076,13110000074,13110000073,13110000072,13110000071,13110000070,13110000069,13110000068,13110000067,13110000066,13110000065,13110000064,13110000063,13110000062,13110000061,13110000060,13110000057,13110000056,13110000055,13110000054,13110000053,13110000052,13110000051,13110000050,13110000048,13110000047,13110000046,13110000044,13110000043,13110000042,13110000040,13050000182,13050000181,13050000180,13050000179,13040000185,13040000184,13040000183,13040000158,13040000113,13040000112,13040000110,13040000109,13040000108,13040000107,13040000106,13040000105,13040000104,13040000009,13040000007,13040000006,13030000143,13020000489,13020000408,37100100001,37100200001,37100300001,37100400001,37100500001",,None
18060000011,18060000011,"10060000246,13370000001,13340000012,13340000008,13340000004,13320000020,13320000015,13320000010,13320000005,13320000001,13210000013,13210000012,13200000008,13200000006,13170000001,13160000018,13160000016,13160000014,13160000010,13160000009,13160000008,13160000007,13160000006,13160000005,13130000183,13130000181,13130000180,13120000283,13110000092,13110000091,13110000090,13110000089,13110000088,13110000087,13110000085,13110000082,13110000079,13110000078,13110000077,13110000076,13110000074,13110000073,13110000072,13110000071,13110000070,13110000069,13110000068,13110000067,13110000066,13110000065,13110000064,13110000063,13110000062,13110000061,13110000060,13110000057,13110000056,13110000055,13110000054,13110000053,13110000052,13110000051,13110000050,13110000048,13110000047,13110000046,13110000044,13110000043,13110000042,13110000040,13050000289,13050000288,13020000441,13020000440",,None
18060000009,18060000009,"10060000042,13370000001,13340000012,13340000008,13340000004,13330000002,13330000001,13320000020,13320000015,13320000010,13320000005,13320000001,13290000002,13290000001,13210000013,13210000012,13200000008,13170000004,13160000018,13160000017,13160000016,13160000014,13160000010,13160000009,13160000008,13160000007,13160000006,13160000005,13140000042,13140000041,13140000040,13140000039,13140000038,13140000037,13140000036,13140000035,13140000034,13140000033,13140000032,13140000031,13140000030,13140000029,13140000028,13140000027,13140000026,13140000025,13140000024,13140000023,13140000022,13140000021,13130000210,13130000209,13130000208,13130000204,13130000197,13130000196,13130000181,13130000180,13130000171,13130000170,13130000169,13130000168,13130000167,13130000165,13130000164,13130000163,13130000162,13130000161,13130000160,13130000159,13130000158,13130000157,13130000155,13120000286,13120000285,13110000092,13110000091,13110000090,13110000089,13110000088,13110000087,13110000085,13110000082,13110000079,13110000078,13110000077,13110000076,13110000074,13110000073,13110000072,13110000071,13110000070,13110000069,13110000068,13110000067,13110000066,13110000065,13110000064,13110000063,13110000062,13110000061,13110000060,13110000057,13110000056,13110000055,13110000054,13110000053,13110000052,13110000051,13110000050,13110000048,13110000047,13110000046,13110000044,13110000043,13110000042,13110000040,13050000334,13050000308,13050000307,13050000306,13050000305,13050000292,13050000291,13050000290,13040000163,13030000187,13030000166,13030000160,13030000114,13030000113,13030000112,13030000111,13030000110,13030000109,13020000515,13020000444,13020000443,13020000442,37170300001,37170400001,37170500001,37170200001",,None
18060000007,18060000007,"10060000001,13370000001,13320000020,13320000015,13320000010,13320000005,13320000001,13210000013,13210000012,13200000008,13170000003,13160000018,13160000016,13160000014,13160000010,13160000009,13160000008,13160000007,13160000006,13160000005,13130000210,13130000209,13130000208,13130000204,13130000197,13130000196,13130000181,13130000180,13130000171,13130000170,13130000169,13130000168,13130000167,13130000165,13130000164,13130000163,13130000162,13130000161,13130000160,13130000159,13130000158,13130000157,13130000155,13120000005,13110000092,13110000091,13110000090,13110000089,13110000088,13110000087,13110000085,13110000082,13110000079,13110000078,13110000077,13110000076,13110000074,13110000073,13110000072,13110000071,13110000070,13110000069,13110000068,13110000067,13110000066,13110000065,13110000064,13110000063,13110000062,13110000061,13110000060,13110000057,13110000056,13110000055,13110000054,13110000053,13110000052,13110000051,13110000050,13110000048,13110000047,13110000046,13110000044,13110000043,13110000042,13110000040,13040000005,13030000005,13020000291,13020000231,13020000230,13020000189,37180300001,37180400001,37180500001",,None
18060000008,18060000008,"10060000008,13410000001,13370000001,13340000012,13340000008,13340000004,13320000020,13320000015,13320000010,13320000005,13320000001,13210000013,13210000012,13200000008,13170000004,13160000018,13160000016,13160000014,13160000010,13160000009,13160000008,13160000007,13160000006,13160000005,13130000210,13130000209,13130000208,13130000204,13130000197,13130000196,13130000181,13130000180,13130000171,13130000170,13130000169,13130000168,13130000167,13130000165,13130000164,13130000163,13130000162,13130000161,13130000160,13130000159,13130000158,13130000157,13130000155,13120000314,13120000118,13110000092,13110000091,13110000090,13110000089,13110000088,13110000087,13110000085,13110000082,13110000079,13110000078,13110000077,13110000076,13110000074,13110000073,13110000072,13110000071,13110000070,13110000069,13110000068,13110000067,13110000066,13110000065,13110000064,13110000063,13110000062,13110000061,13110000060,13110000057,13110000056,13110000055,13110000054,13110000053,13110000052,13110000051,13110000050,13110000048,13110000047,13110000046,13110000044,13110000043,13110000042,13110000040,13050000331,13030000062,13020000488,13020000487,13020000019,37170300001,37170400001,37170500001,37170200001",,None
18030000002,18030000002,"10030000002,13430000001,13370000001,13330000002,13330000001,13320000020,13320000015,13320000010,13320000005,13320000001,13240000006,13210000013,13210000012,13200000008,13170000004,13160000018,13160000016,13160000014,13160000010,13160000009,13160000008,13160000007,13160000006,13160000005,13140000042,13140000041,13140000040,13140000039,13140000038,13140000037,13140000036,13140000035,13140000034,13140000033,13140000032,13140000031,13140000030,13140000029,13140000028,13140000027,13140000026,13140000025,13140000024,13140000023,13140000022,13140000021,13130000190,13130000189,13130000188,13130000187,13130000186,13130000185,13130000184,13120000291,13120000289,13120000288,13110000091,13110000089,13110000088,13110000087,13110000085,13110000082,13110000081,13110000079,13110000078,13110000077,13110000076,13110000074,13110000073,13110000072,13110000069,13110000067,13110000066,13110000065,13110000064,13110000063,13110000062,13110000061,13110000060,13110000057,13110000053,13110000052,13110000051,13110000050,13110000049,13110000048,13110000047,13110000046,13110000044,13110000043,13110000042,13110000040,13050000313,13050000299,13050000298,13050000297,13050000295,13040000185,13040000184,13040000183,13040000182,13040000181,13040000172,13040000167,13040000144,13040000135,13040000120,13040000119,13040000118,13040000117,13040000113,13040000112,13040000110,13040000109,13040000108,13040000107,13040000106,13040000105,13040000104,13040000009,13040000007,13040000006,13030000170,13030000169,13030000168,13030000167,13030000140,13030000122,13030000121,13020000451,13020000450,13020000449,13020000448,13020000447,37250000001,37250100001,37250300001,37250000002,37250200002,37250300002,37250400002,37250400003",,None
18030000001,18030000001,"10030000970,13370000001,13320000020,13320000015,13320000010,13320000005,13320000001,13290000001,13210000013,13210000012,13200000008,13160000018,13160000016,13160000014,13160000010,13160000009,13160000008,13160000007,13160000006,13160000005,13140000042,13140000041,13140000040,13140000038,13140000037,13140000036,13140000035,13140000033,13140000032,13140000031,13140000030,13140000029,13140000028,13140000027,13140000026,13140000025,13140000024,13140000023,13140000022,13140000021,13130000190,13130000189,13130000188,13130000187,13130000186,13130000185,13130000184,13120000340,13110000091,13110000089,13110000088,13110000087,13110000085,13110000082,13110000079,13110000078,13110000077,13110000076,13110000074,13110000073,13110000072,13110000069,13110000067,13110000066,13110000065,13110000064,13110000063,13110000062,13110000061,13110000060,13110000057,13110000053,13110000052,13110000051,13110000050,13110000048,13110000047,13110000046,13110000044,13110000043,13110000042,13110000040,13050000189,13050000188,13040000185,13040000184,13040000170,13040000134,13040000133,13040000132,13040000113,13040000112,13040000110,13040000109,13040000108,13040000107,13040000106,13040000105,13040000104,13030000154,13020000453,13020000452,37250000001,37250100001,37250300001,37250000002,37250200002,37250300002,37250400002,37250400003",,None
18030000004,18030000004,"10030000027,13370000001,13210000013,13210000012,13200000008,13160000018,13160000016,13160000014,13160000010,13160000009,13160000008,13160000007,13160000006,13160000005,13140000040,13140000038,13140000037,13140000035,13140000033,13140000032,13140000031,13140000029,13140000026,13140000025,13140000023,13140000022,13140000021,13130000190,13130000189,13130000188,13130000187,13130000186,13130000185,13130000184,13120000340,13120000228,13110000091,13110000089,13110000088,13110000087,13110000085,13110000082,13110000079,13110000078,13110000077,13110000076,13110000074,13110000073,13110000072,13110000069,13110000067,13110000066,13110000065,13110000064,13110000063,13110000062,13110000061,13110000060,13110000057,13110000053,13110000052,13110000051,13110000050,13110000048,13110000047,13110000046,13110000044,13110000043,13110000042,13110000040,13110000027,13050000191,13050000190,13040000185,13040000184,13040000164,13040000113,13040000112,13040000110,13040000109,13040000108,13040000107,13040000106,13040000105,13040000104,13030000161,13020000494,13020000454,37250000001,37250100001,37250300001,37250000002,37250200002,37250300002,37250400002,37250400003",,None
18070000005,18070000005,"10070000026,13160000014,13160000008,13130000195,13130000194,13130000193,13130000192,13130000172,13120000294,13120000293,13120000292,13110000087,13110000063,13110000062,13110000044,13110000043,13030000153,13030000129,13030000128,13030000127,13020000456,13020000455,37200000001,37200100001,37200200001,37200300001,37200400001,37200500001",,None
18070000003,18070000003,"10070000019,13370000001,13320000020,13320000015,13320000010,13320000005,13320000001,13200000008,13170000004,13160000018,13160000016,13160000014,13160000010,13160000009,13160000008,13160000007,13160000006,13160000005,13140000042,13140000041,13140000040,13140000039,13140000038,13140000037,13140000036,13140000035,13140000034,13140000033,13140000032,13140000031,13140000030,13140000029,13140000028,13140000027,13140000026,13140000025,13140000024,13140000023,13140000022,13140000021,13130000195,13130000194,13130000193,13130000192,13130000172,13110000091,13110000089,13110000087,13110000085,13110000082,13110000074,13110000073,13110000072,13110000069,13110000067,13110000066,13110000065,13110000064,13110000063,13110000062,13110000061,13110000060,13110000057,13110000053,13110000052,13110000051,13110000050,13110000048,13110000047,13110000046,13110000044,13110000043,13110000042,13110000040,13040000178,13030000174,13030000156,13030000060,13020000485,13020000484,13020000459,13020000458,13020000457,13020000167,37220200001,37220300001,37220400001,37220000001",,None
18070000004,18070000004,"10070000022,13160000014,13160000008,13130000195,13130000194,13130000193,13130000192,13130000172,13120000296,13120000295,13110000087,13110000066,13110000065,13110000064,13110000063,13110000062,13110000061,13110000046,13110000044,13110000043,13110000042,13110000040,13030000151,13030000130,13020000462,13020000461,13020000460,37230200001,37230300001,37230400001",,None
18070000006,18070000006,"10070000027,13160000015,13160000014,13160000008,13130000195,13130000194,13130000193,13130000192,13130000172,13120000299,13120000298,13120000297,13110000087,13110000063,13110000062,13110000044,13110000043,13030000152,13030000133,13030000132,13030000131,13020000508,13020000467,13020000466,13020000465,13020000464,13020000463,37200000001,37200100001,37200200001,37200300001,37200400001,37200500001",,None
18070000010,18070000010,"10070000881,13160000014,13160000008,13130000195,13130000194,13130000193,13130000192,13130000172,13120000294,13120000293,13120000292,13120000156,13110000087,13110000063,13110000062,13110000044,13110000043,13030000153,13030000129,13030000128,13030000127,13020000477,13020000476,13020000475,37200000001,37200100001,37200200001,37200300001,37200400001,37200500001",,None
18070000002,18070000002,"10070000002,13160000014,13160000008,13130000195,13130000194,13130000193,13130000192,13130000172,13120000012,13110000087,13110000063,13110000062,13110000044,13110000043,13020000528,13020000302,13020000261,37200000001,37200100001,37200200001,37200300001,37200400001,37200500001",,None
18010000038,18010000038,"10010001525,13390000003,13390000002,13390000001,13370000001,13340000009,13340000005,13340000001,13320000020,13320000015,13320000010,13320000005,13320000001,13210000013,13210000012,13200000008,13170000004,13160000018,13160000016,13160000014,13160000010,13160000009,13160000008,13160000007,13160000006,13160000005,13140000042,13140000041,13140000040,13140000039,13140000038,13140000037,13140000036,13140000035,13140000034,13140000033,13140000032,13140000031,13140000030,13140000029,13140000028,13140000027,13140000026,13140000025,13140000024,13140000023,13140000022,13140000021,13130000210,13130000209,13130000208,13130000204,13130000203,13130000197,13130000196,13130000171,13130000170,13130000169,13130000168,13130000167,13130000165,13130000164,13130000163,13130000162,13130000161,13130000160,13130000159,13130000158,13130000157,13130000155,13120000343,13120000325,13120000258,13110000091,13110000089,13110000088,13110000087,13110000085,13110000082,13110000079,13110000078,13110000077,13110000076,13110000074,13110000073,13110000072,13110000069,13110000067,13110000066,13110000065,13110000064,13110000063,13110000062,13110000061,13110000060,13110000057,13110000053,13110000052,13110000051,13110000050,13110000048,13110000047,13110000046,13110000044,13110000043,13110000042,13110000040,13050000333,13050000324,13040000187,13040000185,13040000184,13040000179,13040000113,13040000112,13040000110,13040000109,13040000108,13040000107,13040000106,13040000105,13040000104,13030000181,13030000180,13030000175,13020000514,13020000513,13020000501,37130200001,37130300001,37130400001,37130500001",,None
18040000003,18040000003,"10040000910,13370000001,13330000002,13330000001,13320000020,13320000015,13320000010,13320000005,13320000001,13210000013,13210000012,13200000008,13170000009,13160000018,13160000016,13160000014,13160000010,13160000009,13160000008,13160000007,13160000006,13160000005,13140000042,13140000041,13140000040,13140000039,13140000038,13140000037,13140000036,13140000035,13140000034,13140000033,13140000032,13140000031,13140000030,13140000029,13140000028,13140000027,13140000026,13140000025,13140000024,13140000023,13140000022,13140000021,13130000210,13130000209,13130000208,13130000207,13130000204,13130000197,13130000196,13130000171,13130000170,13130000169,13130000168,13130000167,13130000165,13130000164,13130000163,13130000162,13130000161,13130000160,13130000159,13130000158,13130000157,13130000155,13120000332,13120000309,13110000091,13110000089,13110000088,13110000087,13110000085,13110000082,13110000079,13110000078,13110000077,13110000076,13110000074,13110000073,13110000072,13110000069,13110000067,13110000066,13110000065,13110000064,13110000063,13110000062,13110000061,13110000060,13110000057,13110000053,13110000052,13110000051,13110000050,13110000048,13110000047,13110000046,13110000044,13110000043,13110000042,13110000040,13040000185,13040000184,13040000183,13040000174,13040000113,13040000112,13040000110,13040000109,13040000108,13040000107,13040000106,13040000105,13040000104,13040000009,13040000007,13040000006,13030000187,13030000166,13030000162,13030000114,13030000113,13030000112,13030000111,13030000110,13030000109,13020000524,13020000520,13020000478,37150400001,37150500001",,None
18070000033,18070000033,"10070001527,13380000002,13380000001,13250000006,13250000004,13160000015,13160000014,13160000008,13130000195,13130000194,13130000193,13130000192,13130000172,13120000334,13120000326,13110000087,13110000063,13110000062,13110000044,13110000043,13030000185,13030000176,13020000519,13020000502,37190000001,37190100001,37190200001,37190300001,37190400001,37190500001",,None
14030000003,14030000003,"14030000003,14050000003,14030000002,14050000002,14030000001,14050000001,14040000002,14040000001",,None
14050000003,14050000003,"14030000003,14050000003,14030000002,14050000002,14030000001,14050000001,14040000002,14040000001",,None
14030000002,14030000002,"14030000003,14050000003,14030000002,14050000002,14030000001,14050000001,14040000002,14040000001",,None
14050000002,14050000002,"14030000003,14050000003,14030000002,14050000002,14030000001,14050000001,14040000002,14040000001",,None
14030000001,14030000001,"14030000003,14050000003,14030000002,14050000002,14030000001,14050000001,14040000002,14040000001",,None
14050000001,14050000001,"14030000003,14050000003,14030000002,14050000002,14030000001,14050000001,14040000002,14040000001",,None
14040000002,14040000002,"14030000003,14050000003,14030000002,14050000002,14030000001,14050000001,14040000002,14040000001",,None
14040000001,14040000001,"14030000003,14050000003,14030000002,14050000002,14030000001,14050000001,14040000002,14040000001",,None
14060000004,14060000004,"14060000004,14060000003,14060000002,14060000001,14060000006,14060000005,14060000008,14060000007",,None
14060000003,14060000003,"14060000004,14060000003,14060000002,14060000001,14060000006,14060000005,14060000008,14060000007",,None
14060000002,14060000002,"14060000004,14060000003,14060000002,14060000001,14060000006,14060000005,14060000008,14060000007",,None
14060000001,14060000001,"14060000004,14060000003,14060000002,14060000001,14060000006,14060000005,14060000008,14060000007",,None
14060000006,14060000006,"14060000004,14060000003,14060000002,14060000001,14060000006,14060000005,14060000008,14060000007",,None
14060000005,14060000005,"14060000004,14060000003,14060000002,14060000001,14060000006,14060000005,14060000008,14060000007",,None
14060000008,14060000008,"14060000004,14060000003,14060000002,14060000001,14060000006,14060000005,14060000008,14060000007",,None
14060000007,14060000007,"14060000004,14060000003,14060000002,14060000001,14060000006,14060000005,14060000008,14060000007",,None
14020000006,14020000006,"14020000006,14020000005,14020000003,14020000004,14020000001,14020000002",,None
14020000005,14020000005,"14020000006,14020000005,14020000003,14020000004,14020000001,14020000002",,None
14020000003,14020000003,"14020000006,14020000005,14020000003,14020000004,14020000001,14020000002",,None
14020000004,14020000004,"14020000006,14020000005,14020000003,14020000004,14020000001,14020000002",,None
14020000001,14020000001,"14020000006,14020000005,14020000003,14020000004,14020000001,14020000002",,None
14020000002,14020000002,"14020000006,14020000005,14020000003,14020000004,14020000001,14020000002",,None
14070000008,14070000008,"14070000008,14070000003,14070000005,14070000007,14070000001,14070000004,14070000009,14070000006",,None
14070000003,14070000003,"14070000008,14070000003,14070000005,14070000007,14070000001,14070000004,14070000009,14070000006",,None
14070000005,14070000005,"14070000008,14070000003,14070000005,14070000007,14070000001,14070000004,14070000009,14070000006",,None
14070000007,14070000007,"14070000008,14070000003,14070000005,14070000007,14070000001,14070000004,14070000009,14070000006",,None
14070000001,14070000001,"14070000008,14070000003,14070000005,14070000007,14070000001,14070000004,14070000009,14070000006",,None
14070000004,14070000004,"14070000008,14070000003,14070000005,14070000007,14070000001,14070000004,14070000009,14070000006",,None
14070000009,14070000009,"14070000008,14070000003,14070000005,14070000007,14070000001,14070000004,14070000009,14070000006",,None
14070000006,14070000006,"14070000008,14070000003,14070000005,14070000007,14070000001,14070000004,14070000009,14070000006",,None
13140000021,13140000021,"10070000019,10060000042,10050001535,10050001548,10050000045,10050000043,10050000007,10050000006,10050000005,10050000004,10040001528,10040000910,10040000006,10040000900,10030001554,10030000027,10030000002,10030000970,10020001572,10020001292,10020001224,10020000884,10020000015,10020000013,10020000005,10020000004,10020000001,10010001627,10010001525,10010000890,10010000233,10010001371,10010000281,10010000228,10010000223,10010000184,10010000107,10010000089,10010000087,10010000086,10010000025,10010000019,10010000014,10010000012,10010000122",,None
13140000023,13140000023,"10070000019,10060000042,10050001535,10050001548,10050000045,10050000043,10050000007,10050000006,10050000005,10050000004,10040001528,10040000910,10040000006,10040000900,10030001554,10030000027,10030000002,10030000970,10020001572,10020001292,10020001224,10020000884,10020000015,10020000013,10020000005,10020000004,10020000001,10010001627,10010001525,10010000890,10010000233,10010001371,10010000281,10010000228,10010000223,10010000184,10010000107,10010000089,10010000087,10010000086,10010000025,10010000019,10010000014,10010000012,10010000122",,None
13140000025,13140000025,"10070000019,10060000042,10050001535,10050001548,10050000045,10050000043,10050000007,10050000006,10050000005,10050000004,10040001528,10040000910,10040000006,10040000900,10030001554,10030000027,10030000002,10030000970,10020001572,10020001292,10020001224,10020000884,10020000015,10020000013,10020000005,10020000004,10020000001,10010001627,10010001525,10010000890,10010000233,10010001371,10010000281,10010000228,10010000223,10010000184,10010000107,10010000089,10010000087,10010000086,10010000025,10010000019,10010000014,10010000012,10010000122",,None
